ID,URL,About,OrganisationInformation,Overview,Eligibility,Application
2454,https://www.mastersportal.com/scholarships/6107/gavin-j-smith-and-mary-c-mertz-smith-endowed-scholarship-in-technical-theatre.html,"About
Investing in your future may not be as expensive as you think. Each year, Central Michigan University award more than $50 million in scholarships, and roughly 85% of all students receive some type of financial aid and scholarships.","Overview
Scholarship type
Merit based
Number of scholarships to award
One
Grant
Unknown
Scholarship coverage
tuition fee reduction
Description
The Gavin J. Smith and Mary C. Mertz-Smith Endowed Scholarship in Technical Theatre is named in honor of Gavin Smith, a CMU theatre alum and his wife.
Applicable programmes
Actors Studio Drama School - Acting, Directing, and Playwriting
Pace University
New York City, United States
Writing for Dramatic Media
University of Nevada, Las Vegas
Las Vegas, United States
Acting
Academy of Art University
San Francisco, United States
Benefits
The benefits and monetary value of the scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Awarded to a student in good academic standing with an interest in technical theatre.
Scholarship requirements
Disciplines
Multiple disciplines
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Not specified
All students who apply for admission to a BFA program through the audition/interview process will also be automatically considered for any available Theatre Special Talent Scholarships.","Central Michigan University
Mount Pleasant , United States
Not ranked
Studyportals University Meta Ranking
4.1
Read 14 reviews
Featured by
Central Michigan University"
2455,https://www.mastersportal.com/scholarships/6103/denny-l-bettisworth-theatre-and-interpretation-award.html,"About
Investing in your future may not be as expensive as you think. Each year, Central Michigan University award more than $50 million in scholarships, and roughly 85% of all students receive some type of financial aid and scholarships.","Overview
Scholarship type
Merit and need based
Number of scholarships to award
Multiple
Grant
Unknown
Scholarship coverage
tuition fee reduction
Description
The Denny L. Bettisworth Theatre and Interpretation Award was established in 2005 by Denny and Linda Bettisworth and friends.
Applicable programmes
Actors Studio Drama School - Acting, Directing, and Playwriting
Pace University
New York City, United States
Writing for Dramatic Media
University of Nevada, Las Vegas
Las Vegas, United States
Acting
Academy of Art University
San Francisco, United States
Benefits
The benefits and monetary value of the scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
This scholarship is a renewable scholarship for a junior or returning senior who has demonstrated outstanding promise in theatre directing, as determined by the Chair of the Department of Theatre and Dance.
Scholarship requirements
Disciplines
Multiple disciplines
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Not specified","Central Michigan University
Mount Pleasant , United States
Not ranked
Studyportals University Meta Ranking
4.1
Read 14 reviews
Featured by
Central Michigan University"
2456,https://www.mastersportal.com/scholarships/6104/marie-donner-and-fred-r-bush-scholarship.html,"About
Investing in your future may not be as expensive as you think. Each year, Central Michigan University award more than $50 million in scholarships, and roughly 85% of all students receive some type of financial aid and scholarships.","Overview
Scholarship type
Merit and need based
Number of scholarships to award
Multiple
Grant
Unknown
Scholarship coverage
tuition fee reduction
Description
The Marie Donner and Fred R. Bush Scholarship were established by Fred R. Bush, his family and friends. Professor Bush, former Director of the University Theatre, was a graduate of Central Michigan University and a member of the faculty for 33 years. Mrs. Bush was a faculty member in the Music Department. 
Applicable programmes
Arts Administration
Southern Utah University
Cedar City, United States
Fine Arts
Washington State University
Pullman, United States
Acting
Kent State University
Kent, United States
Benefits
The benefits and monetary value of the scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
The earnings of the funds are to provide an annual scholarship for a student studying in Fine Arts.
Scholarship requirements
Disciplines
Fine Arts
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Not specified","Central Michigan University
Mount Pleasant , United States
Not ranked
Studyportals University Meta Ranking
4.1
Read 14 reviews
Featured by
Central Michigan University"
2457,https://www.mastersportal.com/scholarships/4924/charles-r-carroll-health-education-scholarship.html,"About
At Ball State University , 80 percent of their students are eligible for financial aid. The Department of Nutrition and Health Science offers many scholarships to help you pursue your bachelor’s degree or graduate studies.","Overview
Scholarship type
Merit based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
Charles R. Carroll Health Education Scholarship will be awarded to current undergraduate students in Health Science or Health Education.
Applicable programmes
Cardiovascular Perfusion
Rush University
Chicago, United States
Narrative Medicine
Columbia University
Manhattan, United States
Anesthesia
University of Missouri - Kansas City
Kansas City, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Be a graduate student enrolled in a Health Science master's degree or undergraduate major in health science or health education
Have a graduate or undergraduate overall GPA of at least 3.3
Have at least one semester of work remaining to complete the degree
Graduate students receive first preference. If no graduate students meet the requirements, the scholarship may be awarded to an undergraduate major in health science or health education.
Scholarship requirements
Disciplines
Multiple disciplines
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
09 Feb 2025
The Nutrition and Health Science undergraduate departmental scholarship application is available in late December. Scholarship winners are honored each April at a department reception.","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2458,https://www.mastersportal.com/scholarships/4724/ballard-scholarship.html,"About
Ball State University can support you financially if you are admitted to one of its study programmes as an international student.
Ball State University awards scholarships, bursaries, tuition fee reductions and discounts that help you cover existing tuition and living costs. ","Overview
Scholarship type
Merit based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
The Ballard Scholarship is intended for future teachers of English. It was established by Leslie Ballard, a Ball State graduate in English education and Patrick Ballard, a Ball State graduate in political science.
Applicable programmes
Teaching English as a Second - Foreign Language
The University of Arizona
Tucson, United States
Mathematics for Teaching
Harvard University
Cambridge, United States
Teaching
Texas A&M International University
Laredo, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Future teachers of English
Scholarship requirements
Disciplines
Teaching
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Not specified
No application required.","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2459,https://www.mastersportal.com/scholarships/4858/dale-edward-umbach-memorial-scholarship.html,"About
At Ball State University , 80 percent of their students qualify for financial aid such as grants, loans, and other options. Plus, their department offers scholarships for both incoming students and current students.","Overview
Scholarship type
Merit based
Number of scholarships to award
Multiple
Grant
Value Unknown
Scholarship coverage
tuition fee reduction
Description
The purpose of the Dale Edward Umbach Memorial Scholarship is to provide scholarships to Ball State University students in accordance with the stated preferences. Dale Edward Umbach Memorial Scholarship will be awarded to current graduate students in statistics. 
Applicable programmes
Quantitative Economics
University of California, Los Angeles (UCLA)
Beverly Hills, United States
Applied Economics
University of Illinois at Chicago
Chicago, United States
Econometrics and Statistics
University of Chicago
Chicago, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
A graduate student majoring in statistics in the Department of Mathematical Sciences
Preference will be given to a student with no graduate assistantship
Student must have a minimum GPA of 3.0 on a 4.0 scale or equivalent.
Scholarship requirements
Disciplines
Statistics
Locations
United States
Nationality
Any
Study experience required
Bachelor
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Not specified","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2460,https://www.mastersportal.com/scholarships/4755/dwight-w-hoover-scholarship-for-graduate-studies-in-history.html,"About
At Ball State University , 80 percent of their students qualify for financial aid such as grants, loans, and other options. Plus, their department offers scholarships for both incoming students and current students.",N/A,N/A,N/A,"Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2461,https://www.mastersportal.com/scholarships/4927/chelsea-m-butler-graduate-internship-scholarship.html,"About
At Ball State, 80 percent of their students are eligible for financial aid. The Department of Nutrition and Health Science offers many scholarships to help you pursue your bachelor’s degree or graduate studies.","Overview
Scholarship type
Need based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
living expenses
Description
A 2002 Yorktown High School graduate, she distinguished herself in music, art, and writing. In 2007, Chelsea graduated from the renowned Sullivan University, having earned a degree in culinary arts, specializing in French cuisine. Chelsea will be remembered for her quick wit, disarming intellect, easy smile, genuine laugh, and uncompromising honesty, along with her totally unique way of approaching life, while always thinking in terms of sustainability at all levels, whether analytical, practical, or political in making the planet a friendlier place for all.
Applicable programmes
Cardiovascular Perfusion
Rush University
Chicago, United States
Narrative Medicine
Columbia University
Manhattan, United States
Human Nutrition and Functional Medicine
University of Western States
Portland, United States
Benefits
The Chelsea M. Butler Graduate Internship Scholarship was established to provide scholarships to Ball State University graduate students to assist with expenses during the required internship needed to obtain a registered dietitian license.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Recipients must meet all graduate student requirements for registered dietitian license.
Awards are based on financial need.
Preference is given to students interested in emerging fields of dietetics.
Scholarship requirements
Disciplines
Multiple disciplines
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
09 Feb 2025
The Nutrition and Health Science undergraduate departmental scholarship application is available in late December. The application is due on February 9. Scholarship winners are honored each April at a department reception.","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2462,https://www.mastersportal.com/scholarships/5022/inclusive-excellence-graduate-scholarship.html,"About
At Ball State University , 80 percent of their students qualify for financial aid. The Department of Special Education offers several scholarship opportunities to their students.","Overview
Scholarship type
Merit based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
The purpose of the Inclusive Excellence Graduate Scholarship is to provide scholarships to Ball State University students for financial support to offset the costs of graduate study for marginalized populations as a means of increasing diverse leadership in Special Education in schools, service agencies, government, and universities.
Applicable programmes
Special Education
Texas A&M International University
Laredo, United States
Speech Language Pathology
Kent State University
Kent, United States
Special Education - Early Childhood Education (Online)
Liberty University
Lynchburg, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Graduate student in masters or doctoral program studying special education
Applicants must represent a historically or currently marginalized population
Have a GPA of 3.25/4.00 or higher for undergraduates entering a graduate program in the Department of Special Education or 3.25/4.00 or higher for students currently enrolled in graduate studies
Scholarship requirements
Disciplines
Special Education
Locations
United States
Nationality
Any
Study experience required
Bachelor
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Not specified
PDF Applications are available in spring semester by request directed to Dr. Penny Craig via email. Please submit completed applications and required materials.
 ","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2463,https://www.mastersportal.com/scholarships/4860/dr-mir-masoom-ali-scholarship.html,"About
At Ball State University , 80 percent of their students qualify for financial aid such as grants, loans, and other options. Plus, their department offers scholarships for both incoming students and current students.","Overview
Scholarship type
Merit based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
The purpose of the Dr Mir Masoom Ali Scholarship is to provide financial support for graduate students in the statistics program within the Department of Mathematical Sciences.
Applicable programmes
Quantitative Economics
University of California, Los Angeles (UCLA)
Beverly Hills, United States
Applied Economics
University of Illinois at Chicago
Chicago, United States
Econometrics and Statistics
University of Chicago
Chicago, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Must be a graduate students in the statistics program.
The scholarship is available to international students.
Scholarship requirements
Disciplines
Statistics
Locations
United States
Nationality
Any
Study experience required
Bachelor
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Not specified","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2464,https://www.mastersportal.com/scholarships/4953/zeberl-family-scholarship.html,"About
At Ball State University , 80 percent of their students are eligible for financial aid. The Department of Nutrition and Health Science offers many scholarships to help you pursue your bachelor’s degree or graduate studies.","Overview
Scholarship type
Merit and need based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
Zeberl Family Scholarship will be awarded to current undergraduate or graduate students in Health Science.
Applicable programmes
Cardiovascular Perfusion
Rush University
Chicago, United States
Narrative Medicine
Columbia University
Manhattan, United States
Anesthesia
University of Missouri - Kansas City
Kansas City, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
be an undergraduate or graduate students pursuing a major in Health Science
GPA
participation in professionally related activities
potential to contribute to the field of Health Science
Scholarship requirements
Disciplines
Multiple disciplines
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
09 Feb 2025
The Nutrition and Health Science undergraduate departmental scholarship application is available in late December. Scholarship winners are honored each April at a department reception.","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2465,https://www.mastersportal.com/scholarships/4928/judith-ropeke-scholarship-for-dietetics.html,"About
At Ball State University , 80 percent of their students are eligible for financial aid. The Department of Nutrition and Health Science offers many scholarships to help you pursue your bachelor’s degree or graduate studies.","Overview
Scholarship type
Merit based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
Judith Lamer Bole Roepke was born in Winnipeg Manitoba Canada in 1934, the first child of Janet (Macaulay) and Elswood Frederick Bole. Her sister, Nancy Richards (Bole) Cullen, was born six years later and they grew up in Winnipeg, Manitoba, Canada, enjoying summers at the Lake of the Woods in Ontario.
After completion of her MS in Health Education with a minor in Public Health Education, Judith was invited to teach a nutrition course for the then called department of Home Economics at Ball State and soon realized she wanted to do that the rest of her life. This led her to Purdue University to pursue a PhD in Nutrition, which she earned in 1977.
The Judith Ropeke Scholarship for Dietetics was established to provide scholarships to Ball State University students.
Applicable programmes
Human Nutrition and Functional Medicine
University of Western States
Portland, United States
Maternal and Child Nutrition
University of California, Davis
Davis, United States
Exercise Science and Wellness - Nutrition and Exercise Science (Online)
Liberty University
Lynchburg, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Students who are pursuing a graduate degree in dietetics who also received their undergraduate degree from Ball State.
The scholarship shall be applied to the term in which the recipient is registered and receiving course credit for their internship.
Scholarship requirements
Disciplines
Nutrition & Dietetics
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
09 Feb 2025
The Nutrition and Health Science undergraduate departmental scholarship application is available in late December. Scholarship winners are honored each April at a department reception.","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2466,https://www.mastersportal.com/scholarships/4888/fredia-morgan-atkins-memorial-scholarship-for-geriatric-nursing.html,"About
At Ball State, 80 percent of their students are eligible for financial aid. The School of Nursing offers many scholarships to help you pursue your bachelor’s degree or graduate studies.","Overview
Scholarship type
Merit and need based
Number of scholarships to award
Multiple
Grant
Award amounts vary
Scholarship coverage
tuition fee reduction
Description
The purpose of the Fredia Morgan-Atkins Memorial Scholarship for Geriatric Nursing is to provide scholarships to Ball State University Nursing students in accordance with the stated criteria.
Applicable programmes
Nurse Anesthesia
Florida State University
Tallahassee, United States
Transfusion Medicine
Marquette University
Milwaukee, United States
Nursing
Colorado Mesa University
Grand Junction, United States
Benefits
Award amounts vary substantially from year to year.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Female RNs.
Graduate Student seeking a Master of Science with a major in Nursing.
Competent, caring, and compassionate with genuine concern and appreciation for geriatric patients.
Scholarship requirements
Disciplines
Nursing
Locations
United States
Nationality
Any
Study experience required
Bachelor
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
Anytime
Incoming Freshman declaring an intention to eventually apply for admission into the School of Nursing (pre-nursing majors) are automatically considered for incoming freshman scholarships; no application is required.
Current nursing students (nursing majors) must apply for scholarships. The School of Nursing will email instructions to all qualified potential applicants early in the spring semester, typically in Feb., regarding how to apply for scholarships for the following academic year.  Decisions will be made and award recipients will be notified later that same spring semester.","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2467,https://www.mastersportal.com/scholarships/4731/margaret-griner-hoffmann-scholarship.html,"About
At Ball State University , 80 percent of their students are eligible for financial aid. ","Overview
Scholarship type
Merit and need based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
The Department of Elementary Education offers several scholarship opportunities to their students. 
The Margaret Griner Hoffmann Scholarship is renewable at the discretion of the Department of Elementary Education providing the student meets the stated criteria.
Applicable programmes
Elementary Education
American College of Education
Indianapolis, United States
Elementary and Early Childhood Education
Kennesaw State University
Kennesaw, United States
Elementary Education
University of Nevada, Reno
Reno, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Undergraduate or graduate student (undergraduate recipient(s) can be a freshman, sophomore, junior, senior, or transfer student).
Major in elementary education.
Preferably have demonstrated financial need, but both merit and need shall be factors used to select a recipient.
Scholarship requirements
Disciplines
Primary Education
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
16 Feb 2025","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
2468,https://www.mastersportal.com/scholarships/4916/warren-e-schaller-scholarship.html,"About
At Ball State University , 80 percent of their students are eligible for financial aid. The Department of Nutrition and Health Science offers many scholarships to help you pursue your bachelor’s degree or graduate studies.","Overview
Scholarship type
Merit based
Number of scholarships to award
Multiple
Grant
Value unknown
Scholarship coverage
tuition fee reduction
Description
Warren E. Schaller Scholarship will be awarded to current undergraduate or graduate students in Health Science that are members of Alpha Chapter of Eta Sigma Gamma.
Applicable programmes
Cardiovascular Perfusion
Rush University
Chicago, United States
Narrative Medicine
Columbia University
Manhattan, United States
Anesthesia
University of Missouri - Kansas City
Kansas City, United States
Benefits
The benefits of this scholarship are unknown.
Financing
Interested in financing your studies? Find a student loan that works for you.
Prodigy Finance
Student loans to cover up to 100% of tuition and living costs
Learn more
© Prodigy Finance Limited 2007 - 2022. All Rights Reserved. Prodigy Finance Limited is incorporated in the United Kingdom (Company Number 05912562) with its registered address at 85 Great Portland Street, London, W1W 7LT and registered with the Office of the Information Commissioner (Reg. No. Z9851854). Prodigy Finance is authorised and regulated by the Financial Conduct Authority (firm registration number 709641) for certain consumer credit activities. Prodigy Finance loans are offered to eligible borrowers and these loans are governed by English law.","Eligibility
Be an undergraduate or graduate member of the Alpha Chapter of Eta Sigma Gamma
Have a GPA of at least 2.7
Have at least one semester remaining to complete a degree (includes summer classes and/or internship)
Scholarship requirements
Disciplines
Multiple disciplines
Locations
United States
Nationality
Any
Study experience required
High school
Age
Unknown
Duolingo English Test
Fast, Affordable, and Accepted Worldwide by 4,000+ Universities!
Practice for free!","Application
Application deadline
09 Feb 2025
The Nutrition and Health Science undergraduate departmental scholarship application is available in late December. Scholarship winners are honored each April at a department reception.","Ball State University
Muncie , United States
Not ranked
Studyportals University Meta Ranking
4.3
Read 12 reviews
Featured by
Ball State University"
